Settlement Date,Spot Price ($/MWh),Scheduled Demand (MW),Scheduled Generation (MW),Semi Scheduled Generation (MW),Net Import (MW),Type
27/05/2020 12:55,35.01,5224.24,3893.6279999999997,920.2919999999999,-396.2,ACTUAL
27/05/2020 13:00,35.01,5142.34,3881.1846,914.5154,-331.11,ACTUAL
27/05/2020 13:05,35.01,5189.55,4000.93439,900.34561,-276.31,ACTUAL
27/05/2020 13:10,36.54125,5213.05,4030.9958799999995,908.1341199999999,-259.82,ACTUAL
27/05/2020 13:15,35.01,5186.61,4017.8044600000003,892.1655400000001,-265.16,ACTUAL
27/05/2020 13:20,35.01,5098.27,3898.2295,902.9605,-286.52,ACTUAL
27/05/2020 13:25,35.01,5107.45,4027.55024,906.7497599999999,-164.61,ACTUAL
27/05/2020 13:30,35.01,5072.35,3969.7708299999995,885.59917,-210.43,ACTUAL
27/05/2020 13:35,34.731320000000004,5074.84,3906.00205,903.72795,-258.96,ACTUAL
27/05/2020 13:40,35.01,5037.64,3963.1701299999995,923.75987,-145.77,ACTUAL
27/05/2020 13:45,34.45302,4992.74,3919.99967,915.5003300000001,-152.3,ACTUAL
27/05/2020 13:50,35.01,4995.09,3947.10721,919.84279,-122.19,ACTUAL
27/05/2020 13:55,35.01,4957.16,3982.8939100000002,910.58609,-59.47,ACTUAL
27/05/2020 14:00,35.01,4973.94,3959.3522299999995,902.71777,-108.04,ACTUAL
27/05/2020 14:05,35.01,4929.24,3949.4827,886.2873,-87.34,ACTUAL
27/05/2020 14:10,35.01,4965.35,3961.0065600000003,911.6334400000001,-86.86,ACTUAL
27/05/2020 14:15,46.13033,5010.96,4020.50325,903.96675,-81.83,ACTUAL
27/05/2020 14:20,38.19781,4986.51,3992.2222899999997,860.6677099999999,-129.72,ACTUAL
27/05/2020 14:25,38.15139,4948.18,3974.67334,841.2466599999999,-127.8,ACTUAL
27/05/2020 14:30,38.53434,4973.92,3866.5685200000003,818.40148,-281.91,ACTUAL
27/05/2020 14:35,37.938520000000004,4965.34,3899.74595,842.05405,-216.3,ACTUAL
27/05/2020 14:40,37.451029999999996,4988.51,3914.7475799999997,862.4824199999999,-201.92,ACTUAL
27/05/2020 14:45,37.82612,5000.05,3929.3788799999998,851.2711199999999,-211.44,ACTUAL
27/05/2020 14:50,40.250009999999996,4992.44,3943.6290000000004,826.311,-215.13,ACTUAL
27/05/2020 14:55,39.06504,5015.63,3947.0048,835.6852,-225.46,ACTUAL
27/05/2020 15:00,38.16643,5056.3,3946.9987100000003,824.4712900000001,-277.29,ACTUAL
27/05/2020 15:05,37.10788,5103.72,3996.00351,795.61649,-305.72,ACTUAL
27/05/2020 15:10,38.472229999999996,5109.95,4008.3710899999996,786.63891,-308.54,ACTUAL
27/05/2020 15:15,35.48559,5064.47,4023.74516,793.7248400000001,-240.21,ACTUAL
27/05/2020 15:20,38.46079,5104.96,4041.37504,780.9449599999999,-276.37,ACTUAL
27/05/2020 15:25,39.87162,5153.35,4056.37366,738.5763400000001,-351.23,ACTUAL
27/05/2020 15:30,43.54078,5176.81,4047.37402,747.8559799999999,-374.08,ACTUAL
27/05/2020 15:35,35.01,5211.67,3968.1724799999997,754.41752,-479.28,ACTUAL
27/05/2020 15:40,35.01,5233.74,4072.8480299999997,755.0819700000001,-398.21,ACTUAL
27/05/2020 15:45,44.66916,5269.23,4192.37907,678.80093,-391.09,ACTUAL
27/05/2020 15:50,62.71431,5365.09,4207.75302,635.67698,-511.15,ACTUAL
27/05/2020 15:55,47.64884,5407.55,4358.1232899999995,626.99671,-414.51,ACTUAL
27/05/2020 16:00,46.39881,5365.94,4440.74983,596.87017,-322.78,ACTUAL
27/05/2020 16:05,42.875840000000004,5399.71,4462.60599,568.01401,-361.8,ACTUAL
27/05/2020 16:10,44.3764,5454.5,4567.75085,571.18915,-310.28,ACTUAL
27/05/2020 16:15,43.91713,5528.72,4631.4978,571.3822,-319.04,ACTUAL
27/05/2020 16:20,45.62549,5570.24,4652.62479,568.1352099999999,-342.2,ACTUAL
27/05/2020 16:25,45.17987,5514.55,4698.49974,550.42026,-258.89,ACTUAL
27/05/2020 16:30,59.2049,5694.14,4787.00364,544.4363599999999,-355.4,ACTUAL
27/05/2020 16:35,44.60962,5747.21,4913.16391,524.05609,-303.26,ACTUAL
27/05/2020 16:40,44.1518,5703.13,4940.37515,477.67485,-278.51,ACTUAL
27/05/2020 16:45,51.0,5796.08,5037.63643,436.64357,-315.09,ACTUAL
27/05/2020 16:50,56.24955,5815.92,5092.19121,430.76879,-286.15,ACTUAL
27/05/2020 16:55,61.8178,5937.16,5227.7975799999995,412.37242000000003,-290.32,ACTUAL
27/05/2020 17:00,64.46836,5999.46,5469.79615,411.08385,-113.0,ACTUAL
27/05/2020 17:05,60.06,6119.58,5385.553620000001,410.95637999999997,-310.64,ACTUAL
27/05/2020 17:10,46.4389,6020.06,5423.1696600000005,414.13034,-169.23,ACTUAL
27/05/2020 17:15,49.645790000000005,6131.48,5502.42856,410.86144,-202.9,ACTUAL
27/05/2020 17:20,54.5931,6262.51,5671.49506,429.69494000000003,-148.92,ACTUAL
27/05/2020 17:25,60.06,6307.93,5769.302,432.528,-92.28,ACTUAL
27/05/2020 17:30,285.29214,6407.58,5986.996,432.384,24.67,ACTUAL
27/05/2020 17:35,60.06,6341.96,5852.6669999999995,434.80300000000005,-41.71,ACTUAL
27/05/2020 17:40,60.06,6358.26,5990.366999999999,453.093,101.54,ACTUAL
27/05/2020 17:45,283.59722999999997,6457.52,6116.004,454.286,125.32,ACTUAL
27/05/2020 17:50,294.48392,6543.26,6075.999,453.541,-8.3,ACTUAL
27/05/2020 17:55,289.57953,6461.77,6107.9980000000005,457.152,109.92,ACTUAL
27/05/2020 18:00,295.13396,6474.57,6123.001,455.869,109.18,ACTUAL
27/05/2020 18:05,293.79581,6529.1,6150.9980000000005,480.332,108.2,ACTUAL
27/05/2020 18:10,201.29099,6463.11,6153.004,493.966,190.6,ACTUAL
27/05/2020 18:15,60.06,6430.83,6151.008000000001,498.38199999999995,224.98,ACTUAL
27/05/2020 18:20,110.40741000000001,6430.2,6257.101,491.719,327.59,ACTUAL
27/05/2020 18:25,60.06,6357.78,6160.348000000001,480.792,291.69,ACTUAL
27/05/2020 18:30,60.06,6367.83,6222.576999999999,480.403,345.63,ACTUAL
27/05/2020 18:35,61.15119,6317.81,6287.004,494.926,476.73,ACTUAL
27/05/2020 18:40,75.21061999999999,6366.54,6289.996,494.954,429.73,ACTUAL
27/05/2020 18:45,60.06,6314.72,6141.033,508.10699999999997,344.28,ACTUAL
27/05/2020 18:50,60.06,6324.52,6160.2480000000005,507.25199999999995,353.06,ACTUAL
27/05/2020 18:55,52.70701999999999,6296.92,6027.001,499.509,236.99,ACTUAL
27/05/2020 19:00,53.45701,6278.49,6027.0,504.14,261.0,ACTUAL
27/05/2020 19:05,58.938140000000004,6207.7,5968.598000000001,499.42199999999997,269.56,ACTUAL
27/05/2020 19:10,58.963919999999995,6174.59,5868.899,499.20099999999996,201.59,ACTUAL
27/05/2020 19:15,57.86552,6107.31,5829.895,503.525,234.83,ACTUAL
27/05/2020 19:20,49.58323,6075.52,5827.999,516.121,278.01,ACTUAL
27/05/2020 19:25,51.64407,6171.04,5829.9980000000005,541.602,208.39,ACTUAL
27/05/2020 19:30,44.09355,6041.62,5838.0019999999995,558.7080000000001,368.02,ACTUAL
27/05/2020 19:35,49.94368,6059.63,5752.6,562.77,265.34,ACTUAL
27/05/2020 19:40,53.05588,6049.62,5745.37,570.05,275.85,ACTUAL
27/05/2020 19:45,50.60085,6037.4,5707.503000000001,577.367,257.12,ACTUAL
27/05/2020 19:50,52.7525,5995.98,5676.755,584.555,276.06,ACTUAL
27/05/2020 19:55,47.959109999999995,5913.17,5631.246999999999,576.673,306.02,ACTUAL
27/05/2020 20:00,50.49572,5997.49,5590.754,578.116,179.91,ACTUAL
27/05/2020 20:05,55.046780000000005,5919.36,5499.7519999999995,574.318,162.43,ACTUAL
27/05/2020 20:10,51.18258,5793.73,5463.0019999999995,578.948,258.52,ACTUAL
27/05/2020 20:15,54.87672,5867.96,5462.996999999999,583.783,188.03,ACTUAL
27/05/2020 20:20,50.72542,5830.47,5412.371999999999,593.118,184.4,ACTUAL
27/05/2020 20:25,43.89313,5745.36,5369.246999999999,616.033,250.58,ACTUAL
27/05/2020 20:30,43.51,5727.42,5279.045,625.515,187.44,ACTUAL
27/05/2020 20:35,59.53174,5708.78,5160.002,621.298,84.38,ACTUAL
27/05/2020 20:40,52.29829,5638.36,5105.002,616.698,94.47,ACTUAL
27/05/2020 20:45,54.23304,5711.23,5040.002,617.878,-42.9,ACTUAL
27/05/2020 20:50,51.3724,5620.74,4988.997,605.0930000000001,-16.76,ACTUAL
27/05/2020 20:55,43.51,5608.35,4975.335,616.955,-5.62,ACTUAL
27/05/2020 21:00,43.51,5541.9,4960.863,619.447,48.54,ACTUAL
27/05/2020 21:05,54.36254,5511.96,4898.753,618.487,19.33,ACTUAL
27/05/2020 21:10,52.69493000000001,5534.75,4848.998,624.7919999999999,-48.94,ACTUAL
27/05/2020 21:15,52.40233,5510.5,4848.997,627.9830000000001,-21.18,ACTUAL
27/05/2020 21:20,43.728590000000004,5423.17,4848.996,639.944,78.33,ACTUAL
27/05/2020 21:25,43.82635,5409.62,4849.003,637.067,89.62,ACTUAL
27/05/2020 21:30,44.24115,5461.18,4848.999,645.211,45.61,ACTUAL
27/05/2020 21:35,55.68156,5446.75,4743.002,632.578,-55.98,ACTUAL
27/05/2020 21:40,53.6622,5393.88,4688.003,625.597,-62.51,ACTUAL
27/05/2020 21:45,58.70296999999999,5386.7,4620.999,614.701,-132.37,ACTUAL
27/05/2020 21:50,49.008140000000004,5294.8,4569.004,600.116,-107.0,ACTUAL
27/05/2020 21:55,44.79077,5179.33,4530.996,603.994,-24.82,ACTUAL
27/05/2020 22:00,43.953720000000004,5140.29,4531.004,616.156,23.99,ACTUAL
27/05/2020 22:05,59.2287,5140.17,4307.003,617.367,-199.54,ACTUAL
27/05/2020 22:10,53.93348,5073.5,4297.0,609.71,-147.78,ACTUAL
27/05/2020 22:15,53.54809,5053.67,4297.0,607.4,-130.21,ACTUAL
27/05/2020 22:20,58.63253,5070.21,4296.996,604.294,-149.47,ACTUAL
27/05/2020 22:25,58.87281,5074.57,4296.998,586.582,-172.62,ACTUAL
27/05/2020 22:30,52.774609999999996,5053.16,4281.145,568.465,-185.61,ACTUAL
27/05/2020 22:35,60.65211,4955.54,4174.003,555.477,-214.83,ACTUAL
27/05/2020 22:40,60.139019999999995,4931.77,4174.002,553.198,-191.83,ACTUAL
27/05/2020 22:45,52.798159999999996,4897.66,4161.405,546.155,-175.69,ACTUAL
27/05/2020 22:50,45.25125,4889.33,4114.001,551.059,-211.04,ACTUAL
27/05/2020 22:55,44.68998,4883.95,4113.995,551.995,-205.58,ACTUAL
27/05/2020 23:00,43.52603,4896.04,4113.996,552.394,-217.7,ACTUAL
27/05/2020 23:05,45.55493,4894.07,4072.9990000000003,541.101,-268.47,ACTUAL
27/05/2020 23:10,61.666869999999996,5034.16,4133.002,545.8380000000001,-344.29,ACTUAL
27/05/2020 23:15,73.29773,5129.26,4158.21,547.83,-413.15,ACTUAL
27/05/2020 23:20,62.47741,5103.2,4133.004,550.006,-409.24,ACTUAL
27/05/2020 23:25,45.15065,5104.3,4073.002,543.278,-477.32,ACTUAL
27/05/2020 23:30,44.59238,5020.88,4073.002,527.908,-409.81,ACTUAL
27/05/2020 23:35,52.93865,5027.3,4112.34,522.69,-381.9,ACTUAL
27/05/2020 23:40,63.74332,5059.49,4137.998,499.61199999999997,-412.05,ACTUAL
27/05/2020 23:45,64.04315,5054.15,4138.002,470.668,-435.07,ACTUAL
27/05/2020 23:50,62.9414,4966.15,4137.997,434.68300000000005,-383.06,ACTUAL
27/05/2020 23:55,63.46706999999999,4991.16,4138.001,432.719,-409.97,ACTUAL
28/05/2020 00:00,54.371469999999995,4960.62,4108.575,431.405,-410.21,ACTUAL
28/05/2020 00:05,62.88304,4935.06,4095.998,431.332,-396.89,ACTUAL
28/05/2020 00:10,52.056020000000004,4834.52,4075.579,414.211,-333.32,ACTUAL
28/05/2020 00:15,50.3571,4883.24,4036.0029999999997,401.267,-436.16,ACTUAL
28/05/2020 00:20,42.41233,4753.24,4035.998,395.722,-313.67,ACTUAL
28/05/2020 00:25,45.087920000000004,4777.82,4036.0040000000004,386.906,-347.02,ACTUAL
28/05/2020 00:30,43.61246,4743.34,4036.0029999999997,390.87699999999995,-308.32,ACTUAL
28/05/2020 00:35,63.97415,4733.08,3845.0009999999997,392.29900000000004,-485.53,ACTUAL
28/05/2020 00:40,52.65834,4622.92,3792.002,383.13800000000003,-439.57,ACTUAL
28/05/2020 00:45,47.72891,4690.31,3791.0029999999997,370.277,-518.96,ACTUAL
28/05/2020 00:50,46.333709999999996,4636.25,3790.998,371.61199999999997,-464.75,ACTUAL
28/05/2020 00:55,45.2697,4604.94,3791.0029999999997,372.60699999999997,-432.66,ACTUAL
28/05/2020 01:00,42.45621,4465.9,3790.9970000000003,362.213,-306.56,ACTUAL
28/05/2020 01:05,47.14114,4536.49,3682.323,352.977,-491.88,ACTUAL
28/05/2020 01:10,49.89414,4473.33,3651.7709999999997,343.779,-469.68,ACTUAL
28/05/2020 01:15,51.108059999999995,4436.66,3624.995,338.375,-464.57,ACTUAL
28/05/2020 01:20,51.31681,4482.56,3624.995,344.855,-503.03,ACTUAL
28/05/2020 01:25,42.0094,4463.36,3625.0040000000004,348.39599999999996,-480.26,ACTUAL
28/05/2020 01:30,44.9144,4409.79,3624.9990000000003,340.161,-435.24,ACTUAL
28/05/2020 01:35,63.02511,4409.3,3564.998,343.452,-489.77,ACTUAL
28/05/2020 01:40,50.42686,4389.5,3564.9990000000003,344.101,-469.87,ACTUAL
28/05/2020 01:45,40.32255,4344.37,3564.9990000000003,338.561,-430.61,ACTUAL
28/05/2020 01:50,39.93783,4275.33,3565.002,329.898,-370.57,ACTUAL
28/05/2020 01:55,40.186209999999996,4257.22,3564.9959999999996,332.704,-348.32,ACTUAL
28/05/2020 02:00,39.74458,4251.01,3565.002,332.17800000000005,-343.25,ACTUAL
28/05/2020 02:05,77.8709,4221.06,3540.383,339.60699999999997,-327.81,ACTUAL
28/05/2020 02:10,59.473040000000005,4192.55,3535.783,344.787,-298.09,ACTUAL
28/05/2020 02:15,42.35282,4172.99,3545.0040000000004,350.836,-259.38,ACTUAL
28/05/2020 02:20,50.019090000000006,4174.9,3517.8140000000003,348.64599999999996,-291.74,ACTUAL
28/05/2020 02:25,42.70767,4159.53,3505.0,349.67,-287.74,ACTUAL
28/05/2020 02:30,39.97868,4087.08,3505.005,343.745,-220.27,ACTUAL
28/05/2020 02:35,42.175340000000006,4094.62,3465.0040000000004,338.476,-272.14,ACTUAL
28/05/2020 02:40,43.095929999999996,4096.93,3465.0009999999997,339.819,-272.41,ACTUAL
28/05/2020 02:45,38.638529999999996,4077.47,3465.0009999999997,327.409,-267.25,ACTUAL
28/05/2020 02:50,40.28761,4066.75,3465.0009999999997,309.089,-271.69,ACTUAL
28/05/2020 02:55,41.97612,4039.59,3464.9970000000003,309.803,-243.72,ACTUAL
28/05/2020 03:00,41.68163,4025.24,3459.998,313.632,-229.8,ACTUAL
28/05/2020 03:05,52.85884,4061.26,3400.0040000000004,326.296,-316.11,ACTUAL
28/05/2020 03:10,42.28241,4041.52,3400.0029999999997,321.157,-300.42,ACTUAL
28/05/2020 03:15,38.287859999999995,3955.22,3399.9959999999996,303.374,-228.75,ACTUAL
28/05/2020 03:20,42.14154,3980.73,3400.0029999999997,283.897,-276.15,ACTUAL
28/05/2020 03:25,42.17324,3992.9,3399.9970000000003,276.08299999999997,-296.61,ACTUAL
28/05/2020 03:30,40.36547,3945.65,3400.0009999999997,275.319,-247.39,ACTUAL
28/05/2020 03:35,40.36704,3990.02,3430.7470000000003,282.253,-252.95,ACTUAL
28/05/2020 03:40,41.199940000000005,3997.58,3439.775,271.115,-262.67,ACTUAL
28/05/2020 03:45,38.312,3951.27,3449.0409999999997,273.869,-202.74,ACTUAL
28/05/2020 03:50,41.77424,4032.61,3455.0009999999997,271.509,-283.03,ACTUAL
28/05/2020 03:55,41.94982,4025.99,3454.9970000000003,260.413,-288.01,ACTUAL
28/05/2020 04:00,42.01299,4029.24,3455.0,270.24,-281.44,ACTUAL
28/05/2020 04:05,42.42777,3976.15,3459.998,281.492,-217.66,ACTUAL
28/05/2020 04:10,40.39248,4002.12,3459.9970000000003,288.08299999999997,-232.27,ACTUAL
28/05/2020 04:15,41.44297,3957.84,3460.002,274.008,-200.74,ACTUAL
28/05/2020 04:20,41.58923,3949.93,3459.998,275.66200000000003,-191.1,ACTUAL
28/05/2020 04:25,43.56713,4016.2,3460.0040000000004,262.38599999999997,-274.96,ACTUAL
28/05/2020 04:30,51.908,4014.69,3460.0029999999997,247.317,-289.82,ACTUAL
28/05/2020 04:35,42.16642,3978.27,3480.005,239.925,-239.64,ACTUAL
28/05/2020 04:40,57.32768000000001,4071.27,3480.0,231.79,-344.39,ACTUAL
28/05/2020 04:45,60.447990000000004,4085.17,3480.002,235.828,-356.13,ACTUAL
28/05/2020 04:50,60.02375,4066.75,3480.0,240.44,-331.6,ACTUAL
28/05/2020 04:55,60.70986,4116.92,3480.0,243.93,-378.96,ACTUAL
28/05/2020 05:00,55.962709999999994,4070.65,3480.002,235.628,-340.83,ACTUAL
28/05/2020 05:05,42.486000000000004,4128.97,3529.9990000000003,232.731,-346.95,ACTUAL
28/05/2020 05:10,52.41525,4154.02,3530.002,233.268,-374.12,ACTUAL
28/05/2020 05:15,45.70131,4146.22,3529.998,218.882,-379.41,ACTUAL
28/05/2020 05:20,60.97084,4229.75,3530.005,216.365,-468.55,ACTUAL
28/05/2020 05:25,60.7336,4211.58,3529.998,218.692,-447.67,ACTUAL
28/05/2020 05:30,62.323409999999996,4310.44,3529.9990000000003,226.851,-540.38,ACTUAL
28/05/2020 05:35,41.0422,4355.93,3620.7490000000003,235.771,-486.67,ACTUAL
28/05/2020 05:40,40.83469,4394.93,3639.4990000000003,250.261,-491.76,ACTUAL
28/05/2020 05:45,39.86175,4332.44,3658.625,273.855,-383.66,ACTUAL
28/05/2020 05:50,43.98633,4432.19,3675.8740000000003,278.406,-464.15,ACTUAL
28/05/2020 05:55,62.88426,4527.78,3690.002,276.408,-548.85,ACTUAL
28/05/2020 06:00,44.76712,4538.75,3690.005,270.675,-564.51,ACTUAL
28/05/2020 06:05,38.60025,4616.32,4057.531,263.619,-283.37,ACTUAL
28/05/2020 06:10,44.18187,4762.13,4079.873,268.687,-401.57,ACTUAL
28/05/2020 06:15,54.68176999999999,4845.06,4134.885,274.215,-424.58,ACTUAL
28/05/2020 06:20,62.909119999999994,4880.71,4171.378,272.652,-426.54,ACTUAL
28/05/2020 06:25,63.46572,4920.31,4189.001,270.719,-450.86,ACTUAL
28/05/2020 06:30,62.9408,4891.87,4200.621,272.769,-408.95,ACTUAL
28/05/2020 06:35,61.194309999999994,4973.49,4391.872,270.078,-302.7,ACTUAL
28/05/2020 06:40,52.205740000000006,5089.64,4401.123,260.587,-418.65,ACTUAL
28/05/2020 06:45,66.68595,5181.98,4419.611,246.429,-505.07,ACTUAL
28/05/2020 06:50,62.0435,5251.4,4429.623,236.577,-572.24,ACTUAL
28/05/2020 06:55,67.05198,5297.65,4583.323,227.89700000000002,-474.92,ACTUAL
28/05/2020 07:00,60.06,5342.88,4730.317,236.35299999999998,-366.47,ACTUAL
28/05/2020 07:05,56.60983,5355.57,4664.262,251.138,-427.37,ACTUAL
28/05/2020 07:10,60.06,5411.74,4808.077,245.123,-346.11,ACTUAL
28/05/2020 07:15,48.3172,5421.24,4887.651,236.989,-284.09,ACTUAL
28/05/2020 07:20,60.06,5534.67,5124.2875,224.4725,-173.2,ACTUAL
28/05/2020 07:25,60.06,5585.85,5119.42696,220.19304,-234.6,ACTUAL
28/05/2020 07:30,60.06,5608.63,5135.64117,213.80882999999997,-248.4,ACTUAL
28/05/2020 07:35,51.83923,5715.14,5217.21292,219.36708,-268.02,ACTUAL
28/05/2020 07:40,60.06,5785.17,5278.083320000001,214.10667999999998,-283.66,ACTUAL
28/05/2020 07:45,60.06,5732.54,5260.24455,208.06545,-254.46,ACTUAL
28/05/2020 07:50,60.06,5840.49,5377.08025,220.93975,-233.2,ACTUAL
28/05/2020 07:55,60.06,5909.31,5366.44092,237.99908,-295.61,ACTUAL
28/05/2020 08:00,60.06,5918.2,5327.7462,255.0938,-326.62,ACTUAL
28/05/2020 08:05,60.06,5885.88,5201.13245,270.80755,-404.47,ACTUAL
28/05/2020 08:10,60.06,5956.19,5343.2286,279.2414,-325.24,ACTUAL
28/05/2020 08:15,60.06,5985.18,5322.7207100000005,291.20929,-362.51,ACTUAL
28/05/2020 08:20,60.06,5999.61,5302.481229999999,295.90877,-391.78,ACTUAL
28/05/2020 08:25,60.06,5983.26,5197.19355,303.32645,-471.98,ACTUAL
28/05/2020 08:30,60.06,6044.5,5196.67907,317.69093,-518.35,ACTUAL
28/05/2020 08:35,60.06,6050.62,5304.71493,316.50507000000005,-419.98,ACTUAL
28/05/2020 08:40,60.06,6021.8,5162.2972899999995,331.24271,-516.38,ACTUAL
28/05/2020 08:45,47.35024,5952.11,5083.92211,341.90789,-514.53,ACTUAL
28/05/2020 08:50,51.90252,5962.8,5050.20111,356.78889,-543.27,ACTUAL
28/05/2020 08:55,52.090090000000004,5952.71,5069.06428,371.21572000000003,-500.83,ACTUAL
28/05/2020 09:00,50.22748,5941.26,5065.521229999999,389.07877,-475.57,ACTUAL
28/05/2020 09:05,52.94716999999999,5837.32,4914.43462,450.25538,-462.09,ACTUAL
28/05/2020 09:10,49.55397,5593.25,4807.61246,443.00754000000006,-333.85,ACTUAL
28/05/2020 09:15,45.01938,5593.88,4756.76821,445.99179000000004,-380.25,ACTUAL
28/05/2020 09:20,46.470209999999994,5650.49,4764.99993,442.66007,-430.08,ACTUAL
28/05/2020 09:25,44.46565,5533.76,4750.00191,450.37809000000004,-322.33,ACTUAL
28/05/2020 09:30,51.97985,5642.59,4787.50836,405.84164,-434.99,ACTUAL
28/05/2020 09:35,67.17635,5623.43,4717.9465,419.2135,-472.17,ACTUAL
28/05/2020 09:40,61.64756,5573.4,4634.0035,424.5265,-497.81,ACTUAL
28/05/2020 09:45,60.355880000000006,5556.81,4634.004,423.686,-481.2,ACTUAL
28/05/2020 09:50,58.82524,5453.31,4634.005,437.575,-361.32,ACTUAL
28/05/2020 09:55,58.80615,5432.71,4633.997829999999,423.70217,-354.5,ACTUAL
28/05/2020 10:00,56.19718,5443.06,4634.00461,417.25539,-371.98,ACTUAL
28/05/2020 10:05,71.76,5374.6,4584.7842,429.8858,-342.45,ACTUAL
28/05/2020 10:10,71.76,5383.12,4360.37961,429.07039000000003,-572.85,ACTUAL
28/05/2020 10:15,71.76,5314.28,4273.68163,440.73837000000003,-581.45,ACTUAL
28/05/2020 10:20,46.83652,5284.57,4386.9959,448.0741,-432.79,ACTUAL
28/05/2020 10:25,47.074090000000005,5269.24,4386.997920000001,450.13208,-416.19,ACTUAL
28/05/2020 10:30,46.058,5212.9,4387.00054,455.91945999999996,-351.62,ACTUAL
28/05/2020 10:35,55.8429,5129.62,4181.00111,463.68889,-462.74,ACTUAL
28/05/2020 10:40,56.296319999999994,5164.11,4181.0045,476.5155,-485.44,ACTUAL
28/05/2020 10:45,43.51,5078.96,4138.66058,476.66942,-441.79,ACTUAL
28/05/2020 10:50,43.51,5054.24,4128.37723,488.45277000000004,-416.18,ACTUAL
28/05/2020 10:55,43.51,5061.37,4108.946370000001,501.09362999999996,-431.42,ACTUAL
28/05/2020 11:00,43.51,5024.59,4055.6762799999997,495.61372,-455.0,ACTUAL
28/05/2020 11:05,41.02146,4998.21,4036.8091299999996,485.79087000000004,-455.64,ACTUAL
28/05/2020 11:10,40.88975,4967.29,3998.19101,500.90899,-449.98,ACTUAL
28/05/2020 11:15,35.01,4881.07,3969.3361299999997,504.12387,-391.02,ACTUAL
28/05/2020 11:20,39.45483,4842.51,3980.00036,524.98964,-323.65,ACTUAL
28/05/2020 11:25,40.219359999999995,4894.62,3979.99538,521.40462,-376.64,ACTUAL
28/05/2020 11:30,39.90271,4849.52,3979.9995200000003,523.81048,-330.99,ACTUAL
28/05/2020 11:35,40.115140000000004,4774.36,3910.99586,519.3141400000001,-331.2,ACTUAL
28/05/2020 11:40,40.50195,4807.62,3910.00345,518.11655,-364.79,ACTUAL
28/05/2020 11:45,40.50692,4829.41,3910.0047,535.1553,-368.87,ACTUAL
28/05/2020 11:50,40.12475,4820.42,3910.00188,549.73812,-347.13,ACTUAL
28/05/2020 11:55,35.96366,4705.9,3910.0001799999995,568.6698200000001,-216.91,ACTUAL
28/05/2020 12:00,39.29517,4704.52,3909.9967,569.1533,-215.2,ACTUAL
28/05/2020 12:05,38.82452,4724.48,3934.9987200000005,584.09128,-196.63,ACTUAL
28/05/2020 12:10,39.46263,4821.52,3934.9955700000005,581.55443,-295.86,ACTUAL
28/05/2020 12:15,39.05444,4797.33,3935.00012,575.57988,-278.89,ACTUAL
28/05/2020 12:20,38.80897,4797.56,3935.00259,574.6274099999999,-279.12,ACTUAL
28/05/2020 12:25,39.04323,4822.09,3894.99661,579.91339,-337.59,ACTUAL
28/05/2020 12:30,39.39465,4841.3,3895.0045600000003,581.66544,-354.52,ACTUAL
28/05/2020 12:35,39.46461,4859.27,3836.00025,583.55975,-429.2,ACTUAL
28/05/2020 12:40,39.40555,4798.13,3824.9996899999996,567.2203099999999,-396.83,ACTUAL
28/05/2020 12:45,39.413540000000005,4800.86,3825.00347,558.90653,-408.26,ACTUAL
28/05/2020 12:50,39.11335,4808.79,3824.9973200000004,569.77268,-405.69,ACTUAL
28/05/2020 12:55,39.2965,4880.97,3824.99579,569.6442099999999,-477.78,ACTUAL
28/05/2020 13:00,39.74002,4875.16,3824.99889,559.6111099999999,-481.45,ACTUAL
28/05/2020 13:05,39.03685,4847.31,3819.9981399999997,582.25186,-436.73,ACTUAL
28/05/2020 13:10,39.765229999999995,4927.46,3820.0028799999995,597.84712,-500.37,ACTUAL
12/06/2020 00:05,135.75001,5466.86,5136.807,50.693000000000005,-255.71,ACTUAL
12/06/2020 00:10,141.66388,5460.1,5343.63,52.25,-43.91,ACTUAL
12/06/2020 00:15,89.60015,5448.23,4990.8820000000005,51.998000000000005,-384.84,ACTUAL
12/06/2020 00:20,74.85996,5334.11,4752.437,52.473,-504.31,ACTUAL
12/06/2020 00:25,91.19612,5343.08,4759.041,55.089,-509.06,ACTUAL
12/06/2020 00:30,84.3803,5322.54,4756.005,59.995,-487.73,ACTUAL
12/06/2020 00:35,92.18762,5313.6,4859.9929999999995,69.367,-365.36,ACTUAL
12/06/2020 00:40,94.8044,5293.46,4841.181,78.87899999999999,-353.02,ACTUAL
12/06/2020 00:45,82.51096,5255.98,4726.004,80.35600000000001,-427.64,ACTUAL
12/06/2020 00:50,75.97859,5231.84,4725.713,84.617,-398.89,ACTUAL
12/06/2020 00:55,75.70739,5196.0,4596.978,82.772,-492.22,ACTUAL
12/06/2020 01:00,49.45713,5113.59,4480.998,86.62200000000001,-521.13,ACTUAL
12/06/2020 01:05,56.306830000000005,5093.6,4512.177,90.01299999999999,-468.96,ACTUAL
12/06/2020 01:10,76.80124,5119.86,4637.117,90.34299999999999,-372.18,ACTUAL
12/06/2020 01:15,75.81851,5115.49,4600.769,91.98100000000001,-399.3,ACTUAL
12/06/2020 01:20,49.07027,5020.87,4455.001,95.539,-447.48,ACTUAL
12/06/2020 01:25,56.52405,5065.58,4468.983,95.507,-478.5,ACTUAL
